Location: shot_2
Time: 2017-11-05 10:54:29
Sampling Rate (ms): 2.0
Sample Number: 1000
Stack Count: 3

Chan:	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24
Data:	  -65	  -32	  -64	 -133	   32	   60	   55	 -287	 -552	  217	 -115	  330	 -159	  352	 -120	  818	 -100	  -78	 -470	 -653	 -749	 -367	 -830	  328
Data:	  -43	  -20	  -58	 -156	   13	   70	   89	 -283	 -710	  214	  -92	  279	 -174	  351	 -127	  815	 -100	  -85	 -468	 -687	 -720	 -388	 -878	  268
Data:	  -26	  -14	  -52	 -182	   -1	   73	   99	 -279	 -826	  222	  -79	  205	 -180	  324	 -120	  819	 -107	  -62	 -465	 -679	 -826	 -381	 -865	  295
Data:	  -13	   -4	  -46	 -192	  -14	   70	  107	 -259	 -876	  227	  -97	  116	 -161	  266	 -128	  814	 -121	  -28	 -486	 -674	 -839	 -421	 -842	  301
Data:	    5	    1	  -42	 -196	  -25	   60	   93	 -213	 -935	  231	 -128	   38	 -189	  217	 -120	  819	 -141	   13	 -465	 -659	 -884	 -348	 -874	  230
Data:	   19	    9	  -39	 -192	  -30	   47	   73	 -171	 -985	  204	 -166	  -23	 -199	  157	 -124	  824	 -141	   70	 -454	 -670	 -904	 -342	 -916	  233
Data:	   41	    5	  -38	 -174	  -35	   30	   35	 -136	-1059	  202	 -202	  -84	 -238	  105	 -123	  824	 -171	  163	 -468	 -676	 -909	 -359	 -926	  206
Data:	   45	    0	  -30	 -144	  -37	   10	   -8	  -92	-1022	  196	 -248	 -139	 -234	   16	 -130	  820	 -195	  255	 -476	 -678	 -830	 -318	 -877	  243
Data:	   53	    0	  -33	 -113	  -34	  -12	  -43	  -39	 -941	  194	 -334	 -157	 -234	  -46	 -128	  822	 -189	  339	 -473	 -684	 -791	 -304	 -889	  237
Data:	   54	    2	  -38	  -80	  -28	  -35	  -84	   -3	 -873	  163	 -408	 -161	 -207	 -108	 -128	  828	 -198	  422	 -462	 -700	 -718	 -299	 -859	  160
Data:	   51	   -6	  -42	  -41	  -16	  -43	 -121	   14	 -809	  128	 -462	 -169	 -182	 -182	 -120	  840	 -179	  510	 -468	 -695	 -642	 -250	 -842	  178
Data:	   47	  -10	  -53	   -6	  -10	  -65	 -152	   39	 -725	  122	 -525	 -165	 -169	 -241	 -122	  843	 -180	  596	 -473	 -707	 -564	 -248	 -847	  173
Data:	   44	  -11	  -50	   26	   -4	  -71	 -179	   65	 -604	  120	 -589	 -153	 -154	 -271	 -122	  831	 -171	  679	 -489	 -656	 -419	 -193	 -889	   99
Data:	   40	   -9	  -57	   53	    0	  -73	 -193	   69	 -494	  116	 -660	 -131	  -68	 -310	 -120	  845	 -166	  715	 -476	 -644	 -305	 -135	 -913	  113
Data:	   30	   -5	  -55	   74	    4	  -60	 -210	   59	 -386	  100	 -699	  -64	   16	 -362	 -126	  839	 -145	  717	 -473	 -683	 -179	  -83	 -915	  136
Data:	   19	   -5	  -54	   89	    4	  -48	 -208	   42	 -308	   96	 -708	  -52	   69	 -385	 -135	  830	 -145	  722	 -460	 -660	  -44	 -154	 -884	   88
Data:	   11	    7	  -52	   95	    7	  -30	 -191	   33	 -196	  120	 -713	  -41	  105	 -386	 -122	  836	 -123	  709	 -468	 -655	   -5	 -177	 -844	  104
Data:	    3	   19	  -49	   94	    3	   -7	 -178	   12	 -100	  143	 -722	   17	  170	 -379	 -120	  836	  -98	  656	 -462	 -672	   93	 -253	 -865	   62
Data:	   -2	   26	  -42	   79	    7	   12	 -155	  -32	  -36	  150	 -704	   87	  236	 -367	 -122	  834	  -66	  632	 -465	 -641	   36	 -266	 -863	   73
Data:	   -6	   35	  -42	   66	    0	   37	 -129	  -78	   27	  159	 -665	  141	  261	 -344	 -112	  843	  -67	  578	 -478	 -624	   43	 -185	 -802	  122
Data:	  -11	   44	  -27	   52	    7	   59	  -98	 -116	   78	  174	 -607	  179	  234	 -327	 -123	  836	  -66	  523	 -497	 -707	  -50	 -212	 -825	  115
Data:	  -20	   52	  -14	   34	   -6	   77	  -69	 -152	   98	  197	 -546	  226	  197	 -300	 -120	  832	  -94	  490	 -500	 -677	 -159	 -259	 -768	   93
Data:	  -25	   57	    0	   10	  -10	   91	  -35	 -206	  108	  207	 -487	  300	  186	 -265	 -108	  840	 -116	  426	 -495	 -677	 -276	 -349	 -752	  100
Data:	  -30	   58	   11	   -8	  -14	  102	  -10	 -249	   85	  202	 -426	  345	  163	 -249	 -119	  834	 -164	  365	 -486	 -674	 -383	 -490	 -746	  163
Data:	  -39	   58	   25	  -12	  -17	  107	    7	 -276	   85	  196	 -358	  364	  105	 -219	 -133	  814	 -215	  321	 -478	 -650	 -573	 -472	 -694	  167
Data:	  -42	   47	   41	  -31	  -22	   94	   27	 -302	   70	  188	 -291	  377	   21	 -201	 -128	  822	 -258	  291	 -468	 -640	 -813	 -429	 -638	  179
Data:	  -38	   33	   58	  -42	  -25	   90	   33	 -329	   35	  170	 -237	  405	  -34	 -175	 -131	  814	 -322	  278	 -457	 -657	-1012	 -446	 -600	  154
Data:	  -50	   24	   67	  -40	  -25	   73	   26	 -363	  -14	  127	 -185	  408	 -114	 -145	 -130	  816	 -365	  269	 -481	 -668	-1226	 -505	 -621	  169
Data:	  -55	    9	   73	  -36	  -24	   53	    8	 -367	  -62	  114	 -148	  397	 -164	 -145	 -122	  822	 -441	  242	 -468	 -650	-1430	 -513	 -560	  225
Data:	  -50	   -1	   65	  -35	  -19	   30	  -10	 -376	 -119	   79	 -130	  374	 -243	 -148	 -127	  819	 -491	  264	 -478	 -665	-1579	 -548	 -599	  233
Data:	  -49	  -22	   63	  -29	  -12	    5	  -38	 -371	 -207	   34	 -124	  342	 -320	 -145	 -138	  808	 -549	  295	 -497	 -683	-1691	 -501	 -529	  335
Data:	  -41	  -40	   56	  -22	  -11	  -14	  -72	 -368	 -263	   -3	 -108	  287	 -360	 -149	 -133	  820	 -590	  330	 -478	 -683	-1777	 -546	 -467	  384
Data:	  -37	  -51	   45	  -12	    1	  -43	 -107	 -350	 -309	  -29	  -79	  225	 -406	 -161	 -130	  823	 -579	  361	 -489	 -687	-1774	 -475	 -486	  446
Data:	  -32	  -56	   29	  -13	    6	  -54	 -138	 -323	 -363	  -46	  -88	  120	 -415	 -181	 -137	  814	 -577	  379	 -484	 -684	-1668	 -447	 -432	  543
Data:	  -16	  -61	   12	   -4	   17	  -74	 -158	 -287	 -405	  -68	 -117	    5	 -398	 -208	 -127	  824	 -540	  411	 -470	 -644	-1483	 -339	 -490	  525
Data:	   -3	  -71	   -6	    4	   24	  -80	 -177	 -257	 -418	  -71	 -133	  -56	 -370	 -220	 -131	  827	 -488	  429	 -481	 -637	-1376	 -171	 -509	  633
Data:	    1	  -68	  -17	   10	   32	  -91	 -182	 -222	 -418	  -76	 -148	 -127	 -383	 -222	 -147	  808	 -400	  454	 -470	 -651	-1132	  -74	 -566	  571
Data:	   13	  -58	  -28	    7	   40	  -92	 -175	 -194	 -402	  -56	 -182	 -220	 -367	 -227	 -130	  818	 -297	  481	 -476	 -650	 -914	   27	 -613	  566
Data:	   17	  -49	  -41	    1	   46	  -90	 -156	 -163	 -378	  -31	 -241	 -282	 -328	 -227	 -137	  824	 -200	  462	 -465	 -645	 -650	  129	 -586	  537
Data:	   25	  -39	  -52	    4	   54	  -80	 -136	 -144	 -368	   13	 -291	 -308	 -247	 -224	 -126	  832	  -85	  463	 -484	 -686	 -433	  229	 -627	  480
Data:	   28	  -31	  -47	    4	   53	  -67	 -107	 -133	 -358	   60	 -324	 -329	 -155	 -220	 -127	  826	   23	  435	 -489	 -667	 -171	  324	 -566	  478
Data:	   26	  -18	  -47	   -1	   60	  -58	  -77	 -115	 -314	  119	 -372	 -362	  -98	 -199	 -123	  830	  135	  408	 -489	 -699	  106	  435	 -585	  391
Data:	   26	   -4	  -44	   -7	   54	  -35	  -30	 -112	 -286	  180	 -413	 -364	  -52	 -168	 -128	  824	  235	  372	 -500	 -681	  341	  463	 -581	  351
Data:	   22	   11	  -43	   -6	   54	  -13	    6	 -113	 -277	  247	 -462	 -339	   34	 -122	 -131	  826	  316	  316	 -481	 -656	  528	  404	 -543	  325
Data:	   16	   27	  -40	   -8	   46	    9	   28	 -125	 -271	  284	 -491	 -312	  141	  -69	 -128	  823	  365	  264	 -489	 -679	  687	  407	 -530	  331
Data:	   13	   38	  -29	   -8	   42	   18	   46	 -136	 -273	  325	 -510	 -282	  195	  -41	 -141	  804	  372	  223	 -484	 -647	  654	  321	 -536	  433
Data:	    8	   58	  -10	   -1	   32	   29	   73	 -147	 -258	  347	 -528	 -213	  209	    3	 -138	  819	  354	  172	 -473	 -644	  697	  206	 -557	  440
Data:	    2	   58	    8	    4	   19	   42	   77	 -169	 -247	  344	 -545	 -161	  215	   57	 -126	  822	  318	  135	 -478	 -701	  826	  104	 -603	  493
Data:	    2	   69	   22	    3	    5	   44	   76	 -206	 -269	  351	 -559	  -95	  268	   76	 -131	  810	  216	   99	 -478	 -686	  787	  -75	 -574	  532
Data:	    0	   69	   37	   11	    1	   48	   57	 -226	 -287	  327	 -536	  -29	  307	   85	 -127	  815	  126	   61	 -484	 -685	  667	 -276	 -617	  556
Data:	    9	   66	   47	   22	  -10	   50	   35	 -237	 -306	  293	 -514	   19	  325	   95	 -123	  822	   14	   32	 -478	 -699	  562	 -466	 -682	  467
Data:	   10	   59	   69	   36	  -25	   46	    4	 -251	 -351	  251	 -485	   87	  303	   92	 -128	  818	  -92	   39	 -513	 -682	  409	 -546	 -701	  523
Data:	   21	   55	   81	   37	  -31	   36	  -39	 -278	 -366	  194	 -437	  166	  306	   92	 -127	  820	 -222	   48	 -486	 -684	  122	 -619	 -777	  485
Data:	   24	   47	   84	   38	  -31	   31	  -81	 -292	 -390	  125	 -397	  217	  272	   70	 -128	  819	 -337	   84	 -492	 -666	 -265	 -706	 -785	  496
Data:	   39	   40	   85	   44	  -28	   23	 -127	 -287	 -426	   51	 -338	  265	  233	   45	 -133	  814	 -441	  135	 -484	 -663	 -576	 -782	 -756	  508
Data:	   44	   19	   96	   48	  -29	   17	 -164	 -279	 -440	   -9	 -302	  314	  175	    6	 -135	  815	 -524	  198	 -476	 -687	 -900	 -917	 -742	  520
Data:	   47	    3	   96	   49	  -20	   11	 -191	 -287	 -502	  -62	 -266	  326	   86	  -26	 -124	  818	 -608	  264	 -460	 -674	-1248	 -947	 -725	  478
Data:	   50	   -3	   90	   42	  -17	   10	 -218	 -294	 -545	 -117	 -243	  315	   16	  -71	 -142	  819	 -651	  356	 -484	 -646	-1563	 -906	 -665	  606
Data:	   55	  -11	   79	   34	  -10	    9	 -225	 -268	 -568	 -150	 -223	  307	  -72	  -92	 -133	  819	 -664	  420	 -484	 -677	-1867	 -818	 -558	  573
Data:	   61	  -14	   63	   31	    6	   12	 -226	 -237	 -607	 -170	 -205	  276	 -153	 -122	 -138	  818	 -637	  526	 -476	 -679	-2144	 -756	 -438	  589
Data:	   60	  -20	   54	   29	   23	   13	 -220	 -229	 -628	 -200	 -185	  232	 -231	 -160	 -124	  820	 -586	  618	 -462	 -704	-2355	 -660	 -397	  612
Data:	   55	  -23	   52	   23	   42	   10	 -200	 -206	 -643	 -176	 -194	  164	 -305	 -175	 -124	  826	 -497	  675	 -481	 -694	-2510	 -582	 -308	  700
Data:	   51	  -23	   33	    6	   58	   14	 -173	 -179	 -623	 -157	 -200	  116	 -388	 -186	 -130	  828	 -391	  715	 -486	 -709	-2588	 -480	 -225	  717
Data:	   46	  -16	   24	    5	   79	   18	 -148	 -151	 -580	 -114	 -203	   71	 -464	 -182	 -127	  826	 -292	  753	 -484	 -671	-2630	 -299	 -195	  727
Data:	   37	  -18	   17	    5	   91	   22	 -111	 -139	 -522	  -73	 -236	   29	 -511	 -187	 -133	  822	 -171	  806	 -484	 -698	-2456	  -98	  -93	  709
Data:	   31	  -19	   10	    6	  100	   29	  -84	 -132	 -484	  -19	 -263	    3	 -539	 -174	 -118	  827	  -40	  785	 -486	 -678	-2192	  109	   -5	  765
Data:	   23	  -13	    8	   13	  107	   24	  -57	 -116	 -401	   56	 -304	    0	 -538	 -158	 -123	  836	   95	  758	 -473	 -667	-1926	  228	   31	  771
Data:	   10	   -8	   -1	   12	  109	   30	  -20	 -109	 -362	  116	 -354	   11	 -521	 -148	 -133	  822	  201	  727	 -476	 -660	-1527	  365	   80	  757
Data:	    9	   -3	  -13	   23	  106	   29	    4	 -117	 -302	  179	 -392	   20	 -503	 -119	 -123	  827	  287	  688	 -476	 -651	-1041	  507	  112	  803
Data:	    0	    0	  -19	   36	  106	   28	   20	 -132	 -261	  251	 -433	   39	 -440	  -83	 -126	  828	  329	  621	 -468	 -676	 -602	  614	  130	  795
Data:	    2	    8	  -15	   38	   94	   24	   23	 -131	 -236	  319	 -462	   56	 -368	  -55	 -128	  819	  341	  514	 -484	 -695	 -118	  783	   78	  801
Data:	    4	   16	  -26	   41	   71	   19	   30	 -139	 -209	  367	 -492	   86	 -293	  -13	 -124	  820	  334	  440	 -486	 -701	  466	  969	   44	  839
Data:	   11	   19	  -30	   42	   58	   18	   15	 -151	 -213	  398	 -519	  100	 -213	   16	 -135	  818	  278	  336	 -478	 -698	  905	  974	  -57	  793
Data:	   17	   28	  -28	   40	   31	   17	   -6	 -167	 -239	  410	 -519	  132	 -154	   40	 -133	  811	  208	  239	 -457	 -656	 1294	  937	 -153	  745
Data:	   29	   31	  -32	   37	   13	    9	  -23	 -186	 -243	  422	 -528	  140	  -79	   58	 -123	  815	  115	  165	 -478	 -693	 1660	  902	 -287	  721
Data:	   41	   33	  -28	   28	   -1	   13	  -42	 -189	 -282	  396	 -519	  132	    0	   87	 -130	  815	   -1	   84	 -454	 -642	 1917	  888	 -396	  694
Data:	   42	   31	  -26	   20	  -23	    4	  -70	 -200	 -327	  365	 -501	  137	   59	   95	 -139	  805	 -116	   30	 -460	 -649	 2053	  784	 -478	  616
Data:	   45	   26	  -25	   11	  -44	    0	  -89	 -212	 -372	  314	 -478	  132	  106	  110	 -133	  808	 -252	   41	 -473	 -642	 1988	  639	 -583	  597
Data:	   43	   30	  -25	    7	  -53	    5	 -108	 -214	 -459	  267	 -455	   97	  131	  104	 -127	  820	 -373	   48	 -478	 -655	 1832	  421	 -657	  489
Data:	   44	   29	  -16	    6	  -55	   -1	 -121	 -209	 -483	  210	 -428	   62	  152	   98	 -119	  826	 -506	   75	 -486	 -698	 1665	  101	 -752	  446
Data:	   45	   22	   -8	   -2	  -62	   -4	 -129	 -205	 -511	  139	 -401	   63	  162	   88	 -119	  826	 -590	  119	 -492	 -682	 1280	 -213	 -808	  414
Data:	   44	   18	   -1	  -11	  -61	   -4	 -125	 -202	 -538	   68	 -365	   65	  133	   80	 -124	  824	 -651	  203	 -486	 -710	  888	 -439	 -846	  459
Data:	   41	   22	    4	  -13	  -60	   -7	 -113	 -194	 -574	   -3	 -343	   46	   95	   53	 -126	  823	 -698	  304	 -497	 -685	  449	 -701	 -842	  431
Data:	   32	   27	   12	  -23	  -46	   -7	 -112	 -193	 -562	  -43	 -325	   34	   44	   39	 -123	  819	 -700	  384	 -470	 -691	  -92	 -984	 -778	  452
Data:	   29	   19	   11	  -23	  -30	   -6	 -107	 -183	 -534	  -80	 -316	   46	   23	    6	 -127	  818	 -683	  485	 -481	 -695	 -659	-1296	 -763	  406
Data:	   32	   16	   22	  -19	  -17	   -5	  -93	 -183	 -521	 -126	 -327	   71	  -21	  -39	 -139	  812	 -635	  612	 -470	 -660	-1128	-1520	 -745	  486
Data:	   33	   18	   28	  -17	    1	    0	  -82	 -178	 -503	 -143	 -311	   63	  -98	  -81	 -138	  814	 -585	  715	 -473	 -709	-1689	-1751	 -699	  478
Data:	   33	   23	   33	  -17	   13	    5	  -80	 -185	 -456	 -140	 -320	   46	 -182	 -119	 -130	  812	 -516	  806	 -468	 -691	-2120	-1744	 -623	  477
Data:	   30	   26	   36	  -11	   25	    6	  -81	 -185	 -405	 -117	 -338	   38	 -232	 -153	 -133	  815	 -452	  886	 -468	 -643	-2409	-1675	 -550	  525
Data:	   36	   26	   37	    0	   37	   12	  -77	 -200	 -336	  -94	 -363	   51	 -254	 -191	 -127	  816	 -405	  927	 -476	 -719	-2616	-1569	 -490	  570
Data:	   35	   28	   41	   13	   47	   14	  -81	 -195	 -269	  -76	 -383	   62	 -278	 -242	 -137	  815	 -337	  956	 -481	 -677	-2733	-1417	 -373	  630
Data:	   33	   25	   46	   19	   46	   16	  -88	 -205	 -227	  -49	 -410	   48	 -328	 -282	 -124	  826	 -306	  961	 -500	 -710	-2632	-1143	 -260	  726
Data:	   35	   24	   45	   29	   47	   19	 -101	 -225	 -194	   -3	 -439	   54	 -372	 -286	 -127	  820	 -258	  918	 -478	 -700	-2506	 -769	 -173	  771
Data:	   26	   25	   38	   38	   46	   19	 -107	 -228	 -154	   43	 -471	   78	 -362	 -301	 -130	  814	 -225	  859	 -476	 -706	-2242	 -417	  -25	  820
Data:	   14	   29	   35	   50	   43	   18	 -125	 -236	 -120	   83	 -489	  101	 -314	 -321	 -127	  818	 -193	  781	 -457	 -704	-1956	    0	  119	  787
Data:	    5	   29	   26	   54	   37	   10	 -127	 -252	 -122	  113	 -492	  109	 -305	 -327	 -124	  823	 -161	  684	 -454	 -687	-1547	  414	  251	  807
Data:	   -5	   24	   24	   55	   31	    7	 -136	 -256	 -174	  133	 -500	  112	 -289	 -312	 -124	  822	 -139	  571	 -473	 -645	-1169	  817	  375	  761
Data:	  -18	   22	   17	   55	   19	    1	 -136	 -263	 -174	  173	 -503	  109	 -244	 -305	 -128	  824	 -112	  426	 -470	 -660	 -769	 1132	  494	  782
Data:	  -30	   21	   17	   56	   22	   -2	 -139	 -264	 -207	  208	 -492	  126	 -196	 -298	 -120	  831	 -110	  280	 -473	 -722	 -294	 1405	  545	  820
Data:	  -38	   31	    7	   48	   17	   -8	 -146	 -264	 -247	  216	 -482	  125	 -154	 -267	 -122	  824	 -127	  156	 -465	 -669	  106	 1604	  603	  817
Data:	  -44	   29	   -2	   46	   17	  -18	 -133	 -259	 -287	  217	 -449	  108	 -111	 -249	 -130	  820	 -103	   20	 -500	 -698	  425	 1817	  585	  735
Data:	  -43	   30	   -5	   29	   13	  -13	 -121	 -248	 -359	  222	 -408	  117	  -87	 -223	 -127	  830	  -96	  -78	 -486	 -698	  698	 1818	  561	  775
Data:	  -31	   32	  -10	   19	   13	  -18	 -119	 -247	 -384	  224	 -369	  102	  -50	 -187	 -131	  816	 -105	 -164	 -470	 -690	  867	 1756	  408	  720
Data:	  -28	   33	  -12	    4	   14	  -17	 -115	 -255	 -428	  231	 -331	   94	    3	 -157	 -127	  820	 -134	 -245	 -481	 -681	  975	 1583	  247	  641
Data:	  -12	   31	  -14	  -11	   20	  -13	 -105	 -247	 -459	  216	 -300	  105	   23	 -129	 -128	  827	 -118	 -259	 -489	 -664	 1024	 1357	  -14	  590
Data:	   -4	   25	   -8	  -20	   25	   -7	 -101	 -235	 -488	  207	 -268	  120	   50	 -110	 -130	  827	 -125	 -254	 -470	 -687	  985	 1116	 -213	  463
Data:	   11	   28	   -9	  -29	   28	   -6	  -94	 -249	 -521	  185	 -225	  110	   71	  -87	 -130	  823	 -141	 -236	 -470	 -665	  821	  786	 -433	  313
Data:	   28	   19	   -5	  -38	   32	    1	  -89	 -247	 -530	  174	 -205	   75	   85	  -69	 -124	  828	 -134	 -175	 -470	 -657	  625	  430	 -638	  203
Data:	   47	   12	   -5	  -47	   36	    4	  -96	 -230	 -516	  162	 -212	   81	   91	  -66	 -124	  831	 -118	  -62	 -481	 -687	  330	   73	 -789	   92
Data:	   60	    4	   -1	  -55	   43	   11	  -96	 -228	 -500	  134	 -205	   69	  109	  -81	 -126	  834	 -127	   38	 -478	 -645	   66	 -264	 -971	   35
Data:	   74	    0	   -8	  -50	   37	   17	  -97	 -232	 -487	  105	 -205	   47	  112	  -90	 -119	  832	 -116	  181	 -476	 -676	 -211	 -594	-1110	  -45
Data:	   82	   -4	   -2	  -59	   42	   25	 -107	 -233	 -457	   83	 -205	  -13	   90	 -115	 -124	  831	 -107	  330	 -492	 -705	 -628	 -808	-1198	  -52
Data:	   90	   -4	   -8	  -53	   42	   31	 -108	 -228	 -434	   77	 -221	  -25	   69	 -143	 -124	  830	  -94	  499	 -495	 -683	 -875	-1059	-1234	   12
Data:	   88	   -5	  -14	  -52	   38	   31	 -117	 -222	 -388	   70	 -228	  -58	   75	 -170	 -127	  831	  -94	  672	 -484	 -665	-1222	-1193	-1253	   52
Data:	   83	   -3	   -4	  -47	   34	   40	 -123	 -217	 -351	   45	 -252	  -79	   83	 -208	 -128	  826	  -80	  812	 -492	 -673	-1533	-1245	-1219	  142
Data:	   77	   -5	    0	  -38	   19	   41	 -123	 -213	 -331	   40	 -279	 -100	   54	 -246	 -126	  823	  -94	  905	 -473	 -668	-1721	-1250	-1216	  298
Data:	   64	  -12	    0	  -37	   13	   43	 -120	 -198	 -287	   33	 -299	 -127	  -18	 -265	 -123	  827	  -89	 1008	 -470	 -670	-1835	-1174	-1140	  430
Data:	   50	  -12	    0	  -24	    3	   41	 -120	 -183	 -289	   37	 -322	 -112	  -19	 -286	 -137	  815	  -98	 1074	 -486	 -670	-1932	-1041	 -945	  602
Data:	   31	  -12	    3	  -12	  -10	   35	 -109	 -174	 -246	   37	 -343	 -103	  -31	 -303	 -128	  826	 -114	 1099	 -468	 -682	-1897	 -920	 -776	  694
Data:	   15	   -9	    1	    1	  -16	   29	 -100	 -156	 -248	   42	 -363	  -80	  -56	 -311	 -124	  826	 -116	 1047	 -500	 -705	-1802	 -623	 -630	  836
Data:	   -4	  -11	    5	    9	  -30	   17	  -86	 -147	 -244	   46	 -383	  -57	  -83	 -311	 -127	  822	 -150	  999	 -468	 -714	-1724	 -359	 -431	  991
Data:	  -19	   -8	    5	   18	  -32	    9	  -76	 -147	 -273	   39	 -392	  -34	 -127	 -291	 -116	  840	 -166	  939	 -497	 -697	-1478	  -87	 -259	 1095
Data:	  -39	  -10	    4	   24	  -38	   -1	  -67	 -142	 -289	   57	 -399	   16	 -139	 -262	 -124	  824	 -206	  848	 -486	 -696	-1213	  192	  -41	 1262
Data:	  -45	   -9	    7	   31	  -34	  -19	  -58	 -148	 -306	   63	 -413	   74	 -150	 -251	 -120	  831	 -243	  709	 -495	 -657	 -925	  419	   60	 1343
Data:	  -51	   -8	    9	   30	  -29	  -32	  -47	 -170	 -347	   63	 -424	  122	 -178	 -220	 -134	  824	 -283	  560	 -481	 -666	 -503	  606	  267	 1398
Data:	  -58	   -6	    4	   30	  -17	  -46	  -45	 -195	 -403	   62	 -412	  180	 -196	 -188	 -128	  823	 -312	  435	 -478	 -659	 -221	  831	  383	 1492
Data:	  -51	   -6	   -2	   25	   -6	  -54	  -45	 -226	 -418	   71	 -403	  229	 -221	 -147	 -130	  818	 -330	  300	 -484	 -669	  -34	  872	  469	 1494
Data:	  -44	  -14	    1	   28	   11	  -58	  -39	 -245	 -433	   80	 -392	  298	 -217	 -101	 -131	  823	 -358	  156	 -465	 -670	  289	  916	  491	 1362
Data:	  -26	  -20	    0	   25	   22	  -67	  -34	 -274	 -456	   80	 -388	  357	 -199	  -61	 -128	  820	 -353	   30	 -486	 -699	  511	  901	  482	 1300
Data:	   -5	  -31	    1	   24	   41	  -64	  -30	 -291	 -498	   77	 -369	  401	 -182	  -22	 -126	  826	 -360	  -69	 -470	 -679	  663	  801	  388	 1154
Data:	   13	  -27	   -1	   18	   61	  -67	  -30	 -315	 -488	   94	 -347	  417	 -177	    9	 -130	  816	 -378	 -118	 -492	 -708	  822	  657	  342	  929
Data:	   28	  -22	   -5	   19	   71	  -65	  -37	 -323	 -476	  107	 -333	  435	 -180	   42	 -124	  819	 -353	 -161	 -481	 -658	  920	  414	  267	  725
Data:	   41	  -13	   -5	   16	   86	  -56	  -37	 -327	 -459	  113	 -313	  450	 -154	   64	 -124	  827	 -353	 -164	 -478	 -698	  941	  113	  131	  463
Data:	   58	  -14	    0	   13	   95	  -47	  -42	 -326	 -442	  113	 -300	  428	 -110	   62	 -131	  820	 -346	 -168	 -497	 -669	  941	 -114	   -9	  205
Data:	   66	  -15	    7	   16	   96	  -30	  -41	 -314	 -418	  128	 -279	  401	  -76	   58	 -116	  828	 -335	 -112	 -497	 -678	  905	 -357	 -193	  -22
Data:	   68	  -12	   14	   11	   86	  -22	  -50	 -292	 -388	  134	 -275	  372	  -41	   52	 -120	  826	 -303	  -58	 -473	 -658	  710	 -577	 -327	 -221
Data:	   63	   -4	   16	    1	   82	    4	  -62	 -280	 -351	  142	 -272	  331	  -42	   39	 -130	  819	 -312	   34	 -481	 -684	  570	 -847	 -541	 -506
Data:	   55	    2	   15	    4	   67	   17	  -70	 -252	 -322	  142	 -270	  279	  -29	    6	 -123	  832	 -263	  142	 -435	 -705	  377	-1028	 -775	 -738
Data:	   51	   10	   17	    6	   54	   32	  -78	 -218	 -302	  168	 -279	  223	   11	  -14	 -116	  830	 -259	  237	 -468	 -669	  150	-1250	 -920	 -813
Data:	   50	    2	   27	   13	   26	   50	  -96	 -197	 -310	  180	 -264	  149	   39	  -54	 -124	  831	 -247	  327	 -478	 -682	  -42	-1349	-1072	 -838
Data:	   37	   -2	   28	   16	    6	   65	 -112	 -156	 -318	  194	 -279	   58	   34	  -94	 -112	  840	 -249	  401	 -476	 -673	 -359	-1319	-1172	 -824
Data:	   27	   -2	   25	   14	  -11	   77	 -124	 -131	 -309	  219	 -290	   27	   32	 -123	 -122	  834	 -231	  483	 -468	 -713	 -562	-1364	-1229	 -831
Data:	   16	    3	   15	   19	  -28	   84	 -142	 -104	 -318	  227	 -286	  -18	   17	 -144	 -122	  828	 -215	  569	 -478	 -678	 -730	-1243	-1293	 -733
Data:	    8	    3	    0	   20	  -43	   84	 -152	  -81	 -367	  233	 -290	  -73	   -6	 -168	 -120	  835	 -213	  627	 -462	 -696	 -902	-1084	-1310	 -546
Data:	    5	    3	   -6	   23	  -60	   82	 -163	  -66	 -383	  239	 -302	 -112	  -46	 -195	 -120	  836	 -198	  639	 -489	 -673	-1093	 -819	-1329	 -340
Data:	    7	    3	  -17	   24	  -66	   83	 -167	  -55	 -407	  242	 -306	 -106	  -93	 -193	 -126	  830	 -202	  656	 -473	 -668	-1121	 -541	-1215	  -86
Data:	    7	    3	  -26	   18	  -70	   77	 -181	  -58	 -421	  224	 -315	  -83	  -96	 -174	 -122	  828	 -182	  670	 -478	 -660	-1201	 -221	-1119	  121
Data:	    8	    5	  -30	   10	  -71	   70	 -179	  -57	 -446	  208	 -331	  -62	 -135	 -186	 -122	  832	 -164	  632	 -465	 -690	-1229	  -14	-1023	  369
Data:	    5	    8	  -39	    9	  -64	   56	 -166	  -66	 -469	  199	 -327	  -40	 -177	 -179	 -116	  838	 -146	  575	 -478	 -684	-1167	  347	 -861	  588
Data:	    9	   11	  -38	   -2	  -54	   47	 -155	  -89	 -481	  184	 -334	   13	 -205	 -147	 -112	  839	 -143	  506	 -484	 -682	-1068	  686	 -708	  882
Data:	   11	   10	  -39	  -11	  -42	   30	 -147	  -98	 -512	  156	 -351	   43	 -224	 -119	 -110	  831	 -123	  460	 -470	 -694	 -918	  916	 -580	  987
Data:	   10	   12	  -37	  -22	  -25	   16	 -140	 -123	 -500	  123	 -363	   97	 -246	 -103	 -115	  834	  -98	  408	 -492	 -695	 -794	 1103	 -435	 1151
Data:	    5	   12	  -36	  -46	   -5	    0	 -115	 -147	 -481	  102	 -361	  132	 -261	  -75	 -122	  832	  -98	  338	 -486	 -692	 -631	 1205	 -347	 1245
